ID,class
8596,4
8597,0
8598,0
8599,9
8600,2
8601,8
8602,3
8603,8
8604,9
8605,4
8606,1
8607,3
8608,9
8609,7
8610,8
8611,8
8612,5
8613,5
8614,8
8615,4
8616,6
8617,3
8618,9
8619,5
8620,7
8621,8
8622,5
8623,9
8624,4
8625,7
8626,6
8627,2
8628,4
8629,9
8630,9
8631,5
8632,4
8633,6
8634,3
8635,8
8636,3
8637,0
8638,0
8639,0
8640,7
8641,2
8642,5
8643,5
8644,4
8645,1
8646,6
8647,3
8648,5
8649,1
8650,8
8651,9
8652,7
8653,6
8654,5
8655,2
8656,5
8657,7
8658,5
8659,6
8660,2
8661,4
8662,2
8663,4
8664,9
8665,6
8666,6
8667,2
8668,9
8669,2
8670,8
8671,1
8672,8
8673,2
8674,9
8675,1
8676,8
8677,8
8678,2
8679,7
8680,1
8681,6
8682,8
8683,3
8684,0
8685,1
8686,2
8687,6
8688,8
8689,6
8690,1
8691,6
8692,9
8693,9
8694,1
8695,2
8696,5
8697,2
8698,4
8699,9
8700,0
8701,8
8702,8
8703,8
8704,6
8705,6
8706,8
8707,3
8708,0
8709,6
8710,2
8711,4
8712,2
8713,5
8714,6
8715,2
8716,2
8717,2
8718,4
8719,8
8720,5
8721,0
8722,2
8723,4
8724,7
8725,7
8726,6
8727,6
8728,3
8729,1
8730,2
8731,6
8732,5
8733,6
8734,5
8735,9
8736,5
8737,6
8738,8
8739,5
8740,9
8741,2
8742,2
8743,6
8744,0
8745,5
8746,7
8747,9
8748,5
8749,1
8750,7
8751,6
8752,6
8753,8
8754,5
8755,7
8756,6
8757,1
8758,1
8759,2
8760,6
8761,9
8762,1
8763,3
8764,9
8765,4
8766,2
8767,0
8768,2
8769,4
8770,9
8771,9
8772,2
8773,9
8774,7
8775,0
8776,1
8777,5
8778,9
8779,6
8780,8
8781,2
8782,9
8783,5
8784,7
8785,5
8786,9
8787,7
8788,3
8789,8
8790,2
8791,0
8792,0
8793,4
8794,6
8795,7
8796,8
8797,1
8798,9
8799,3
8800,6
8801,2
8802,9
8803,8
8804,1
8805,5
8806,6
8807,8
8808,0
8809,0
8810,9
8811,0
8812,9
8813,4
8814,5
8815,4
8816,3
8817,7
8818,8
8819,5
8820,0
8821,2
8822,1
8823,2
8824,5
8825,0
8826,6
8827,3
8828,1
8829,4
8830,9
8831,6
8832,0
8833,4
8834,5
8835,6
8836,2
8837,7
8838,0
8839,3
8840,9
8841,2
8842,5
8843,5
8844,5
8845,9
8846,7
8847,1
8848,1
8849,1
8850,8
8851,5
8852,5
8853,8
8854,9
8855,1
8856,1
8857,3
8858,2
8859,3
8860,2
8861,1
8862,5
8863,9
8864,9
8865,9
8866,2
8867,6
8868,7
8869,3
8870,5
8871,2
8872,3
8873,5
8874,1
8875,8
8876,8
8877,7
8878,1
8879,6
8880,3
8881,9
8882,5
8883,5
8884,0
8885,9
8886,3
8887,1
8888,3
8889,5
8890,9
8891,7
8892,0
8893,2
8894,4
8895,7
8896,5
8897,7
8898,0
8899,0
8900,6
8901,6
8902,5
8903,1
8904,5
8905,5
8906,8
8907,5
8908,7
8909,6
8910,2
8911,3
8912,6
8913,6
8914,2
8915,0
8916,4
8917,0
8918,6
8919,8
8920,2
8921,0
8922,5
8923,5
8924,9
8925,9
8926,4
8927,2
8928,0
8929,9
8930,9
8931,7
8932,7
8933,6
8934,4
8935,9
8936,9
8937,5
8938,5
8939,6
8940,4
8941,7
8942,2
8943,0
8944,2
8945,2
8946,5
8947,7
8948,2
8949,7
8950,0
8951,1
8952,7
8953,1
8954,7
8955,9
8956,9
8957,7
8958,4
8959,4
8960,9
8961,5
8962,5
8963,5
8964,1
8965,2
8966,8
8967,8
8968,6
8969,8
8970,7
8971,6
8972,7
8973,0
8974,5
8975,9
8976,2
8977,0
8978,6
8979,8
8980,0
8981,2
8982,5
8983,8
8984,3
8985,4
8986,2
8987,1
8988,9
8989,5
8990,2
8991,9
8992,8
8993,2
8994,3
8995,5
8996,9
8997,1
8998,2
8999,5
9000,7
9001,6
9002,1
9003,0
9004,2
9005,8
9006,6
9007,3
9008,2
9009,2
9010,2
9011,8
9012,5
9013,7
9014,0
9015,4
9016,2
9017,4
9018,8
9019,4
9020,6
9021,2
9022,7
9023,0
9024,7
9025,6
9026,7
9027,6
9028,5
9029,8
9030,7
9031,8
9032,8
9033,5
9034,6
9035,2
9036,3
9037,3
9038,1
9039,9
9040,2
9041,6
9042,9
9043,2
9044,0
9045,9
9046,1
9047,6
9048,2
9049,2
9050,2
9051,4
9052,7
9053,4
9054,6
9055,4
9056,4
9057,5
9058,9
9059,3
9060,2
9061,5
9062,5
9063,8
9064,3
9065,0
9066,5
9067,5
9068,2
9069,0
9070,7
9071,5
9072,1
9073,9
9074,7
9075,5
9076,8
9077,6
9078,6
9079,2
9080,2
9081,7
9082,9
9083,0
9084,5
9085,8
9086,9
9087,0
9088,5
9089,7
9090,0
9091,2
9092,1
9093,5
9094,9
9095,4
9096,8
9097,9
9098,6
9099,7
9100,5
9101,2
9102,5
9103,8
9104,8
9105,6
9106,6
9107,8
9108,0
9109,9
9110,2
9111,6
9112,5
9113,0
9114,6
9115,6
9116,3
9117,8
9118,7
9119,1
9120,0
9121,2
9122,5
9123,8
9124,6
9125,0
9126,9
9127,9
9128,4
9129,2
9130,5
9131,0
9132,4
9133,3
9134,0
9135,6
9136,0
9137,8
9138,8
9139,8
9140,1
9141,7
9142,2
9143,8
9144,0
9145,6
9146,3
9147,0
9148,6
9149,1
9150,5
9151,3
9152,7
9153,2
9154,6
9155,0
9156,6
9157,6
9158,2
9159,7
9160,9
9161,2
9162,0
9163,1
9164,9
9165,0
9166,9
9167,1
9168,6
9169,6
9170,1
9171,5
9172,0
9173,8
9174,8
9175,2
9176,2
9177,9
9178,0
9179,6
9180,3
9181,8
9182,5
9183,8
9184,6
9185,8
9186,0
9187,1
9188,2
9189,4
9190,3
9191,5
9192,9
9193,6
9194,4
9195,5
9196,8
9197,2
9198,0
9199,4
9200,8
9201,8
9202,6
9203,0
9204,0
9205,9
9206,0
9207,0
9208,1
9209,9
9210,9
9211,6
9212,0
9213,2
9214,5
9215,9
9216,5
9217,1
9218,3
9219,4
9220,9
9221,1
9222,1
9223,2
9224,5
9225,8
9226,9
9227,6
9228,7
9229,5
9230,9
9231,8
9232,2
9233,2
9234,0
9235,1
9236,6
9237,1
9238,8
9239,7
9240,9
9241,0
9242,6
9243,7
9244,6
9245,7
9246,8
9247,6
9248,2
9249,6
9250,8
9251,7
9252,4
9253,1
9254,4
9255,3
9256,2
9257,2
9258,9
9259,2
9260,6
9261,6
9262,4
9263,3
9264,5
9265,2
9266,0
9267,7
9268,7
9269,0
9270,1
9271,5
9272,5
9273,9
9274,9
9275,4
9276,5
9277,8
9278,9
9279,0
9280,2
9281,2
9282,0
9283,9
9284,3
9285,9
9286,5
9287,2
9288,5
9289,7
9290,7
9291,7
9292,2
9293,4
9294,5
9295,6
9296,7
9297,9
9298,7
9299,9
9300,3
9301,6
9302,4
9303,5
9304,7
9305,5
9306,9
9307,7
9308,5
9309,2
9310,5
9311,6
9312,7
9313,6
9314,2
9315,6
9316,5
9317,1
9318,1
9319,2
9320,5
9321,5
9322,5
9323,2
9324,4
9325,1
9326,2
9327,8
9328,4
9329,1
9330,5
9331,2
9332,2
9333,7
9334,3
9335,0
9336,1
9337,8
9338,6
9339,9
9340,9
9341,7
9342,9
9343,4
9344,9
9345,4
9346,8
9347,2
9348,2
9349,8
9350,3
9351,3
9352,9
9353,9
9354,0
9355,1
9356,5
9357,2
9358,3
9359,6
9360,2
9361,1
9362,9
9363,1
9364,2
9365,1
9366,6
9367,1
9368,6
9369,2
9370,8
9371,9
9372,2
9373,2
9374,2
9375,8
9376,1
9377,6
9378,1
9379,9
9380,7
9381,2
9382,6
9383,6
9384,5
9385,2
9386,2
9387,4
9388,6
9389,2
9390,1
9391,0
9392,9
9393,3
9394,5
9395,0
9396,6
9397,6
9398,5
9399,5
9400,6
9401,9
9402,0
9403,3
9404,6
9405,5
9406,6
9407,4
9408,7
9409,8
9410,7
9411,6
9412,7
9413,7
9414,2
9415,6
9416,8
9417,2
9418,7
9419,0
9420,3
9421,8
9422,6
9423,0
9424,6
9425,1
9426,5
9427,5
9428,0
9429,2
9430,2
9431,6
9432,9
9433,8
9434,6
9435,4
9436,2
9437,4
9438,6
9439,6
9440,7
9441,6
9442,2
9443,5
9444,4
9445,5
9446,7
9447,2
9448,4
9449,1
9450,6
9451,9
9452,2
9453,2
9454,6
9455,0
9456,6
9457,6
9458,1
9459,5
9460,0
9461,8
9462,2
9463,4
9464,7
9465,1
9466,1
9467,9
9468,6
9469,9
9470,4
9471,2
9472,7
9473,5
9474,3
9475,4
9476,8
9477,2
9478,6
9479,6
9480,8
9481,5
9482,3
9483,7
9484,0
9485,1
9486,3
9487,9
9488,1
9489,0
9490,6
9491,2
9492,1
9493,4
9494,6
9495,6
9496,6
9497,6
9498,2
9499,2
9500,5
9501,5
9502,6
9503,1
9504,0
9505,8
9506,2
9507,6
9508,6
9509,8
9510,0
9511,7
9512,9
9513,1
9514,7
9515,2
9516,5
9517,9
9518,8
9519,9
9520,6
9521,8
9522,3
9523,5
9524,7
9525,2
9526,6
9527,1
9528,6
9529,2
9530,8
9531,2
9532,3
9533,6
9534,5
9535,6
9536,0
9537,7
9538,6
9539,1
9540,6
9541,7
9542,2
9543,6
9544,6
9545,5
9546,3
9547,9
9548,4
9549,5
9550,4
9551,2
9552,9
9553,8
9554,2
9555,1
9556,2
9557,8
9558,9
9559,8
9560,8
9561,2
9562,4
9563,8
9564,6
9565,4
9566,6
9567,6
9568,6
9569,8
9570,7
9571,2
9572,6
9573,4
9574,5
9575,1
9576,5
9577,5
9578,7
9579,3
9580,5
9581,9
9582,5
9583,3
9584,9
9585,4
9586,5
9587,0
9588,6
9589,1
9590,3
9591,2
9592,8
9593,2
9594,1
9595,4
9596,2
9597,7
9598,4
9599,3
9600,9
9601,1
9602,3
9603,8
9604,3
9605,0
9606,6
9607,7
9608,7
9609,0
9610,4
9611,2
9612,9
9613,4
9614,2
9615,6
9616,7
9617,6
9618,9
9619,5
9620,0
9621,3
9622,3
9623,6
9624,8
9625,5
9626,5
9627,1
9628,0
9629,7
9630,6
9631,1
9632,9
9633,6
9634,2
9635,8
9636,2
9637,8
9638,2
9639,7
9640,4
9641,7
9642,5
9643,8
9644,4
9645,5
9646,8
9647,5
9648,5
9649,1
9650,2
9651,6
9652,8
9653,9
9654,6
9655,0
9656,3
9657,0
9658,7
9659,9
9660,1
9661,0
9662,6
9663,9
9664,8
9665,2
9666,1
9667,9
9668,2
9669,9
9670,6
9671,8
9672,8
9673,5
9674,7
9675,6
9676,5
9677,2
9678,5
9679,6
9680,7
9681,8
9682,3
9683,5
9684,6
9685,6
9686,6
9687,1
9688,8
9689,1
9690,0
9691,6
9692,8
9693,1
9694,9
9695,0
9696,7
9697,8
9698,1
9699,0
9700,5
9701,2
9702,0
9703,2
9704,5
9705,5
9706,0
9707,5
9708,3
9709,0
9710,5
9711,6
9712,0
9713,6
9714,6
9715,8
9716,9
9717,1
9718,5
9719,7
9720,4
9721,0
9722,4
9723,0
9724,7
9725,1
9726,7
9727,8
9728,3
9729,5
9730,7
9731,2
9732,5
9733,5
9734,1
9735,7
9736,1
9737,0
9738,5
9739,9
9740,0
9741,4
9742,8
9743,4
9744,5
9745,1
9746,9
9747,9
9748,8
9749,1
9750,2
9751,9
9752,4
9753,3
9754,4
9755,5
9756,3
9757,9
9758,2
9759,5
9760,6
9761,8
9762,9
9763,3
9764,9
9765,5
9766,2
9767,5
9768,0
9769,6
9770,1
9771,8
9772,3
9773,4
9774,6
9775,3
9776,4
9777,2
9778,9
9779,1
9780,4
9781,4
9782,6
9783,4
9784,1
9785,6
9786,6
9787,9
9788,8
9789,6
9790,1
9791,0
9792,2
9793,1
9794,8
9795,9
9796,6
9797,6
9798,7
9799,7
9800,9
9801,7
9802,2
9803,5
9804,5
9805,9
9806,6
9807,8
9808,6
9809,7
9810,2
9811,5
9812,6
9813,3
9814,8
9815,5
9816,0
9817,7
9818,8
9819,5
9820,0
9821,1
9822,4
9823,5
9824,7
9825,9
9826,8
9827,6
9828,1
9829,6
9830,9
9831,5
9832,8
9833,7
9834,4
9835,6
9836,4
9837,9
9838,4
9839,1
9840,3
9841,6
9842,2
9843,7
9844,0
9845,7
9846,7
9847,9
9848,1
9849,0
9850,2
9851,7
9852,9
9853,6
9854,8
9855,0
9856,6
9857,1
9858,6
9859,2
9860,4
9861,2
9862,7
9863,3
9864,8
9865,7
9866,9
9867,6
9868,5
9869,6
9870,9
9871,7
9872,4
9873,5
9874,3
9875,4
9876,6
9877,5
9878,0
9879,4
9880,7
9881,5
9882,0
9883,3
9884,0
9885,5
9886,6
9887,1
9888,1
9889,1
9890,6
9891,9
9892,5
9893,6
9894,2
9895,6
9896,1
9897,4
9898,8
9899,2
9900,1
9901,1
9902,4
9903,0
9904,9
9905,9
9906,2
9907,5
9908,4
9909,8
9910,5
9911,6
9912,0
9913,9
9914,4
9915,2
9916,5
9917,8
9918,1
9919,5
9920,3
9921,0
9922,5
9923,1
9924,6
9925,6
9926,2
9927,1
9928,9
9929,7
9930,1
9931,8
9932,6
9933,1
9934,9
9935,4
9936,9
9937,7
9938,1
9939,4
9940,9
9941,9
9942,9
9943,5
9944,9
9945,1
9946,0
9947,2
9948,4
9949,8
9950,2
9951,7
9952,3
9953,2
9954,5
9955,0
9956,2
9957,8
9958,8
9959,8
9960,4
9961,5
9962,7
9963,2
9964,6
9965,6
9966,8
9967,6
9968,9
9969,1
9970,2
9971,2
9972,7
9973,3
9974,6
9975,1
9976,6
9977,0
9978,0
9979,3
9980,5
9981,3
9982,9
9983,5
9984,9
9985,4
9986,1
9987,6
9988,7
9989,2
9990,3
9991,2
9992,4
9993,4
9994,9
9995,7
9996,8
9997,2
9998,9
9999,4
